DATAFLOW,MEASURE,INDUSTRY,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
PT:RT(1.0.0),M1,04,20,AUS,M,1992-07,378.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1992-08,383.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1992-09,372.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1992-10,383.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1992-11,378,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1992-12,384.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-01,393.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-02,386.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-03,403.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-04,388.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-05,401,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-06,386.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-07,378.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-08,383.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-09,387.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-10,390.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-11,408.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1993-12,415.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-01,410.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-02,425.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-03,415.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-04,428.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-05,428.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-06,427.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-07,425.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-08,445.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-09,438,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-10,417.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-11,426.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1994-12,413.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-01,414.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-02,419.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-03,422.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-04,415.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-05,422.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-06,431.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-07,434,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-08,425.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-09,439.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-10,430,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-11,406.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1995-12,420.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-01,415.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-02,412.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-03,416.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-04,415.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-05,393.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-06,413.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-07,420.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-08,430.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-09,418,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-10,430.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-11,421,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1996-12,430.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-01,431.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-02,437.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-03,434.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-04,427.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-05,432.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-06,433.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-07,436.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-08,432.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-09,430.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-10,449.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-11,459.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1997-12,453.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-01,469.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-02,477.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-03,472.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-04,475,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-05,483.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-06,483,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-07,479.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-08,481.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-09,487.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-10,480.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-11,491.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1998-12,491.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-01,503.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-02,502.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-03,517.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-04,519.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-05,535,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-06,521.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-07,539.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-08,557.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-09,580,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-10,577.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-11,579.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,1999-12,566.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-01,570.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-02,560.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-03,582.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-04,561,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-05,571.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-06,719.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-07,493.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-08,553.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-09,548,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-10,549.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-11,567.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2000-12,576.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-01,569.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-02,571.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-03,590.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-04,598.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-05,585.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-06,604.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-07,605.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-08,599.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-09,594.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-10,604.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-11,608.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2001-12,626.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-01,671.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-02,647.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-03,643,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-04,667.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-05,657.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-06,657,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-07,654.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-08,665.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-09,670.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-10,676,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-11,682.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2002-12,687.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-01,677.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-02,686.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-03,699.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-04,729.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-05,729.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-06,738.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-07,737.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-08,736.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-09,754.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-10,746.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-11,755.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2003-12,744.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-01,750.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-02,744.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-03,780.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-04,743.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-05,746.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-06,755.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-07,765.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-08,766.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-09,786.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-10,798.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-11,797.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2004-12,785.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-01,825.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-02,829.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-03,824,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-04,803,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-05,836.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-06,824,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-07,838.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-08,844.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-09,828.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-10,804.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-11,796.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2005-12,811.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-01,808.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-02,827,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-03,836.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-04,839.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-05,838.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-06,841.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-07,873.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-08,889,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-09,897.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-10,905.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-11,910.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2006-12,912.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-01,917.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-02,908.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-03,910.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-04,924.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-05,930.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-06,931.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-07,911.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-08,929.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-09,946.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-10,948.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-11,963.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2007-12,960.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-01,965.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-02,950.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-03,955.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-04,898.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-05,922.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-06,909.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-07,888.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-08,882.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-09,876.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-10,881.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-11,873.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2008-12,883.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-01,920.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-02,890.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-03,919.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-04,958.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-05,934,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-06,960.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-07,926.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-08,932.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-09,924.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-10,931.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-11,921,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2009-12,935.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-01,958.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-02,989.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-03,947.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-04,937.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-05,935,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-06,965.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-07,953.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-08,957.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-09,952.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-10,980.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-11,995.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2010-12,978.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-01,947.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-02,994.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-03,980.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-04,1029.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-05,1013.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-06,1012.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-07,1006.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-08,1036.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-09,1044,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-10,1017.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-11,1039.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2011-12,1028.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-01,979.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-02,964,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-03,970.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-04,980.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-05,975.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-06,970.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-07,992.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-08,978.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-09,987.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-10,963.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-11,939.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2012-12,941.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-01,968,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-02,985.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-03,969.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-04,956,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-05,960.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-06,966.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-07,963.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-08,965.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-09,972.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-10,990.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-11,991.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2013-12,1008.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-01,1035.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-02,1048.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-03,1076.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-04,1025.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-05,1032.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-06,1054.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-07,1058.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-08,1058.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-09,1055.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-10,1056.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-11,1087.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2014-12,1099.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-01,1104.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-02,1116,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-03,1129.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-04,1138.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-05,1150.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-06,1164.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-07,1147.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-08,1142.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-09,1138.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-10,1145.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-11,1157,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2015-12,1165.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-01,1169.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-02,1165.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-03,1147.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-04,1157.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-05,1138.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-06,1147.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-07,1168.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-08,1180.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-09,1183.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-10,1182.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-11,1191.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2016-12,1205.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-01,1226.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-02,1184.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-03,1181.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-04,1217.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-05,1233.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-06,1266.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-07,1223.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-08,1218.4,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-09,1217.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-10,1205.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-11,1215.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2017-12,1185.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-01,1200.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-02,1218.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-03,1224.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-04,1238.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-05,1236.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-06,1229.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-07,1227.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-08,1233.5,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-09,1236.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-10,1260.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-11,1211.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2018-12,1182.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-01,1176.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-02,1182.9,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-03,1187.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-04,1180.7,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-05,1196,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-06,1189.2,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-07,1182.3,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-08,1181.1,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-09,1187.8,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-10,1197.6,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-11,1207,AUD,6,,
PT:RT(1.0.0),M1,04,20,AUS,M,2019-12,1218.4,AUD,6,,
