DATAFLOW,MEASURE,INDUSTRY,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
PT:RT(1.0.0),M3,20,10,3,Q,2016-Q3,16088.1,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2016-Q4,17986.3,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2017-Q1,15290.5,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2017-Q2,15652.6,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2017-Q3,16318.2,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2017-Q4,17992.4,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2018-Q1,15615.5,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2018-Q2,15687.9,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2018-Q3,16489.4,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2018-Q4,18403.1,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2019-Q1,15775.7,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2019-Q2,16170.8,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2019-Q3,16771.5,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2019-Q4,18816.9,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2020-Q1,16657.7,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2020-Q2,16445.3,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2020-Q3,18536.1,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2020-Q4,20622.2,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2021-Q1,17559.1,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2021-Q2,17723.7,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2021-Q3,18510.7,AUD,6,,
PT:RT(1.0.0),M3,20,10,3,Q,2021-Q4,21185.3,AUD,6,,
PT:RT(1.0.0),M4,20,10,2,Q,1983-Q3,,PCT,0,u,
PT:RT(1.0.0),M4,20,10,2,Q,1983-Q4,22,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1984-Q1,-16.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1984-Q2,2.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1984-Q3,-4.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1984-Q4,22.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1985-Q1,-16.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1985-Q2,3.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1985-Q3,-1.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1985-Q4,23,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1986-Q1,-19.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1986-Q2,8.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1986-Q3,-2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1986-Q4,18.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1987-Q1,-18,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1987-Q2,4.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1987-Q3,1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1987-Q4,19.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1988-Q1,-18.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1988-Q2,4.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1988-Q3,-0.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1988-Q4,22.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1989-Q1,-18.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1989-Q2,3.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1989-Q3,-1.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1989-Q4,20.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1990-Q1,-17.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1990-Q2,0.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1990-Q3,-2.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1990-Q4,17.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1991-Q1,-17.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1991-Q2,1.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1991-Q3,1.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1991-Q4,19.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1992-Q1,-16.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1992-Q2,3.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1992-Q3,-2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1992-Q4,21,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1993-Q1,-16.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1993-Q2,5.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1993-Q3,-1.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1993-Q4,19.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1994-Q1,-17.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1994-Q2,2.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1994-Q3,2.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1994-Q4,20.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1995-Q1,-15.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1995-Q2,6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1995-Q3,-0.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1995-Q4,17.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1996-Q1,-14.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1996-Q2,2.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1996-Q3,-0.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1996-Q4,21.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1997-Q1,-13.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1997-Q2,3.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1997-Q3,1.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1997-Q4,19.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1998-Q1,-17.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1998-Q2,3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1998-Q3,4.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1998-Q4,19.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1999-Q1,-13.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1999-Q2,3.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1999-Q3,4.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,1999-Q4,19.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2000-Q1,-18.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2000-Q2,3.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2000-Q3,-5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2000-Q4,22.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2001-Q1,-14.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2001-Q2,3.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2001-Q3,2.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2001-Q4,18.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2002-Q1,-14.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2002-Q2,4.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2002-Q3,0.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2002-Q4,17.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2003-Q1,-15,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2003-Q2,3.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2003-Q3,2.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2003-Q4,20.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2004-Q1,-13.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2004-Q2,0.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2004-Q3,2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2004-Q4,17.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2005-Q1,-16.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2005-Q2,4.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2005-Q3,-0.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2005-Q4,15.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2006-Q1,-13.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2006-Q2,4.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2006-Q3,-0.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2006-Q4,18,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2007-Q1,-14.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2007-Q2,0.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2007-Q3,1.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2007-Q4,18.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2008-Q1,-14.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2008-Q2,-0.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2008-Q3,0.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2008-Q4,19.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2009-Q1,-14.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2009-Q2,3.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2009-Q3,-0.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2009-Q4,17.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2010-Q1,-14.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2010-Q2,2.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2010-Q3,2.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2010-Q4,16.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2011-Q1,-17.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2011-Q2,4.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2011-Q3,0.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2011-Q4,16.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2012-Q1,-14.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2012-Q2,0.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2012-Q3,0.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2012-Q4,15,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2013-Q1,-13.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2013-Q2,0.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2013-Q3,1.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2013-Q4,17.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2014-Q1,-13.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2014-Q2,1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2014-Q3,2.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2014-Q4,17.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2015-Q1,-13.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2015-Q2,1.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2015-Q3,2.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2015-Q4,17.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2016-Q1,-13.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2016-Q2,0.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2016-Q3,0.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2016-Q4,17.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2017-Q1,-14.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2017-Q2,3.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2017-Q3,0.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2017-Q4,17.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2018-Q1,-13.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2018-Q2,2.4,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2018-Q3,0.9,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2018-Q4,16.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2019-Q1,-15.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2019-Q2,2.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2019-Q3,-0.5,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2019-Q4,16.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2020-Q1,-13.2,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2020-Q2,-6.6,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2020-Q3,-4.1,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2020-Q4,30.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2021-Q1,-13.8,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2021-Q2,0.7,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2021-Q3,-4.3,PCT,0,,
PT:RT(1.0.0),M4,20,10,2,Q,2021-Q4,28.4,PCT,0,,
PT:RT(1.0.0),M3,20,20,2,Q,1983-Q3,6494,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1983-Q4,6550.8,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1984-Q1,6656.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1984-Q2,6661,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1984-Q3,6525.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1984-Q4,6540.8,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1985-Q1,6626.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1985-Q2,6657.5,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1985-Q3,6739,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1985-Q4,6856.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1986-Q1,6805.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1986-Q2,7074,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1986-Q3,7084.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1986-Q4,6948.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1987-Q1,7023,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1987-Q2,7071.8,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1987-Q3,7280.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1987-Q4,7240.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1988-Q1,7101.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1988-Q2,7317.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1988-Q3,7279.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1988-Q4,7451.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1989-Q1,7458.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1989-Q2,7421.5,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1989-Q3,7444.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1989-Q4,7520.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1990-Q1,7523.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1990-Q2,7351.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1990-Q3,7279.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1990-Q4,7134.8,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1991-Q1,7181.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1991-Q2,7062.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1991-Q3,7278.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1991-Q4,7329.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1992-Q1,7331.5,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1992-Q2,7432.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1992-Q3,7361.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1992-Q4,7475.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1993-Q1,7575,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1993-Q2,7718,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1993-Q3,7688.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1993-Q4,7709.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1994-Q1,7639,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1994-Q2,7675.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1994-Q3,7884.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1994-Q4,8029.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1995-Q1,8217.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1995-Q2,8467.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1995-Q3,8486.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1995-Q4,8440.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1996-Q1,8536.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1996-Q2,8661.5,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1996-Q3,8641.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1996-Q4,8903.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1997-Q1,9274.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1997-Q2,9340.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1997-Q3,9528.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1997-Q4,9617.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1998-Q1,9532.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1998-Q2,9613.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1998-Q3,9978.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1998-Q4,10085.8,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1999-Q1,10469.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1999-Q2,10797.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1999-Q3,11171.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,1999-Q4,11375,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2000-Q1,11084.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2000-Q2,11376.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2000-Q3,10691.5,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2000-Q4,11179,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2001-Q1,11430.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2001-Q2,11661.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2001-Q3,11887.5,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2001-Q4,12030.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2002-Q1,12349.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2002-Q2,12645.8,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2002-Q3,12707.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2002-Q4,12782.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2003-Q1,12962,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2003-Q2,13202.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2003-Q3,13611,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2003-Q4,14019.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2004-Q1,14334,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2004-Q2,14250,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2004-Q3,14513.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2004-Q4,14521.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2005-Q1,14440.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2005-Q2,14693.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2005-Q3,14608.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2005-Q4,14462.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2006-Q1,14736.5,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2006-Q2,15127.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2006-Q3,15120.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2006-Q4,15282.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2007-Q1,15455.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2007-Q2,15315.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2007-Q3,15574.5,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2007-Q4,15887.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2008-Q1,16007.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2008-Q2,15777,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2008-Q3,15847.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2008-Q4,16220.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2009-Q1,16339.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2009-Q2,16643.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2009-Q3,16565.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2009-Q4,16640.8,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2010-Q1,16818.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2010-Q2,17063.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2010-Q3,17327.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2010-Q4,17378.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2011-Q1,17063.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2011-Q2,17516.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2011-Q3,17440.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2011-Q4,17552.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2012-Q1,17592.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2012-Q2,17601.6,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2012-Q3,17504.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2012-Q4,17366.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2013-Q1,17612.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2013-Q2,17565.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2013-Q3,17752.2,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2013-Q4,18033.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2014-Q1,18347.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2014-Q2,18339.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2014-Q3,18634.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2014-Q4,18883.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2015-Q1,19107.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2015-Q2,19303.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2015-Q3,19661.4,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2015-Q4,19928,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2016-Q1,20066.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2016-Q2,20071,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2016-Q3,20055.7,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2016-Q4,20324.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2017-Q1,20430.1,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2017-Q2,20767.5,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2017-Q3,20865.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2017-Q4,21178.3,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2018-Q1,21413.5,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2018-Q2,21700,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2018-Q3,21875.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2018-Q4,21938.9,AUD,6,,
PT:RT(1.0.0),M3,20,20,2,Q,2019-Q1,21899.6,AUD,6,,
